id,univ_rank,univ_factor,major_rank,major_factor,know_reason,prof_exp,study_hard,time_eff,edu_doubt,learn_fun,study_mate,try_hard,write_vol,find_data,self_study,try_fail,get_fdbk,real_appl,ask_q,fit_major,enjoy_major,cont_major,int_major,rechoice_major,why_not_rechoice,move_univ,change_major,change_career,take_leave,drop_out,go_abroad,go_grad,work_fee,has_future_job,future_job_desc,job_region,has_income,has_major_income,income_class,income_contest,income_perf,income_broadcast,income_studio,income_creator,income_choreo,info_dept,info_career_center,info_online,info_family,info_friends,info_academy,info_self,help_financial,help_resume,help_career,help_social,help_no,smoke_exp,drink_freq,exercise_reg,weight_control,burnout,mental_health,physical_health,birth_area,current_area,housing_type,housing_infra,housing_transit,housing_safety,housing_hygiene,housing_green,housing_culture,housing_edu,housing_neighbor,move_for_univ,stay_after,non_stay_reason,lecture_fac,support_fac,scholarship,tuition,transport,prac_cls,theory_cls,prof_effort,lecture_qual,admin_serv,car_spt,intern_abroad,total_univ,career_course,career_mentoring,job_test,job_prep,field_practice,abroad_practice,job_info,job_fair,prof_hi,prof_chat,prof_class_talk,prof_other_talk,prof_career,prof_personal,prof_grade,prof_event,peer_personal,peer_class,peer_study,peer_career,peer_advice,peer_event,peer_external,students_diligent,course_variety,student_interact,prof_passion,prof_access,major_belong,major_proud,univ_belong,univ_proud,gender,grade,enter_type,enter_year,major_detail,dance_years,exp_solo_comp,exp_group_comp,exp_concours,exp_perf,exp_video,exp_broadcast,univ_name,univ_area,univ_course_year
207,1,major_apportunity,1,on_interest,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,,1,1,1,1,1,1,1,1,0,,yeongnam,1,1,1,1,1,,1,1,,,,1,1,1,1,,5,,,5,,1,4,3,no_weight,1,5,4,yeongnam,yeongnam,independent,3,3,3,3,3,3,3,4,1,1,,3,3,3,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,1,1,1,1,1,1,bau,seoul,2
208,1,major_apportunity,1,on_interest,3,3,3,3,3,4,4,3,2,3,4,4,4,4,4,4,4,4,4,1,,2,2,2,2,1,1,2,4,1,educator,seoul,1,0,,,,,,,,,,,,,,,,,,,,4,6,3,keep_weight,1,3,3,honam,seoul,dormitory,4,3,3,4,4,4,4,3,1,1,,3,3,4,3,4,4,4,4,4,3,4,3,4,0,1,1,0,1,0,0,0,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,4,3,3,3,3,3,3,4,4,0,1,early,2025,choreo,less2,1,1,1,1,1,0,bau,seoul,2
209,2,low_tuition,2,on_interest,4,4,4,4,4,4,4,2,4,3,4,2,4,2,5,2,2,3,3,1,,2,2,4,2,1,1,1,4,0,,chungcheong,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,3,1,4,4,lose_weight,1,4,4,honam,chungcheong,dormitory,4,3,3,3,4,3,3,3,0,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,0,0,4,4,4,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,0,4,early,2022,jazzdance,2to4,0,0,0,0,0,0,ccu,chungcheong,4
210,1,major_apportunity,1,on_interest,5,5,5,5,2,5,5,5,5,5,5,5,5,5,4,4,4,5,5,1,,1,1,1,1,1,1,1,5,1,academy_instructor,yeongnam,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,5,5,5,4,4,2,lose_weight,1,2,3,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,5,3,4,4,3,5,4,5,5,4,5,4,5,1,1,0,1,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,early,2023,choreo,2to4,0,0,0,1,1,0,pau,yeongnam,2
211,1,commute_near,1,on_interest,5,5,5,5,5,5,5,5,2,2,5,5,3,5,3,5,5,5,5,1,,1,1,1,1,1,1,1,5,1,"afterschool_ instructor, academy_instructor",yeongnam,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4,5,5,5,5,1,4,3,keep_weight,1,3,5,yeongnam,yeongnam,independent,3,3,3,3,3,3,3,3,1,1,better_job,5,2,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,1,0,5,5,5,5,5,3,5,5,3,3,3,3,3,3,3,3,5,3,5,5,4,3,4,4,0,2,early,2023,streetdance,over10,1,1,1,1,1,0,pau,yeongnam,2
212,1,major_apportunity,1,on_interest,5,5,5,5,1,5,5,4,2,4,5,4,5,5,5,5,5,5,5,1,,1,1,1,1,1,1,1,2,0,,yeongnam,1,1,,,1,,,,,,,,1,,,,,,5,5,,2,3,2,keep_weight,1,4,3,abroad,yeongnam,independent,3,3,3,3,3,3,3,3,1,1,,4,3,4,3,2,5,5,5,5,3,5,2,5,1,0,0,0,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,3,3,0,2,early,2024,choreo,less2,0,0,0,1,1,0,pau,yeongnam,2
213,1,major_apportunity,1,on_interest,4,4,5,4,2,4,5,4,2,2,4,4,5,4,5,4,4,4,4,1,,1,2,4,1,1,1,1,4,1,celebrity,seoul,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,4,4,4,4,2,4,4,1,lose_weight,1,4,2,gangwon,seoul,independent,4,3,4,4,4,4,4,4,1,1,,4,2,2,3,2,5,5,5,5,3,4,3,4,0,1,1,0,1,0,0,0,5,5,5,5,5,5,5,5,4,5,4,4,4,3,4,5,5,5,5,5,5,5,5,5,1,1,early,2025,streetdance,less2,0,1,0,1,1,0,kkju,seoul,3
214,3,prefer_prof,1,on_interest,4,4,4,3,3,3,4,4,2,2,4,4,4,4,3,5,5,5,5,1,,3,2,2,3,1,3,3,2,0,,seoul,1,1,,1,1,,,,,,,1,,1,,,2,5,5,2,3,4,4,3,lose_weight,0,4,4,seoul,seoul,dormitory,2,3,3,3,3,3,4,3,0,0,family_location,5,2,3,3,3,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,3,5,3,3,5,5,5,4,4,5,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,1,1,1,1,1,0,kkju,seoul,4
215,1,major_apportunity,1,on_interest,4,3,5,4,4,5,5,4,4,3,5,4,4,4,4,4,4,4,4,1,,1,1,1,1,1,1,1,5,1,dancer,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,2,4,lose_weight,1,3,3,seoul,seoul,dormitory,3,3,3,3,3,3,3,4,0,0,better_job,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,5,5,5,5,2,2,2,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,1,regular,2025,streetdance,less2,0,1,0,1,1,0,kkju,seoul,4
216,1,major_apportunity,1,career_goals,4,5,5,5,1,5,5,3,1,1,5,5,5,5,3,4,4,4,4,1,,1,1,1,1,1,1,1,5,1,"dancer, instructor",seoul,0,0,,,,,,,,,,,,,,,,,,,,2,4,4,lose_weight,0,3,3,seoul,seoul,parents,3,3,3,3,3,3,3,3,0,1,,5,5,3,3,5,5,5,5,5,5,5,5,5,1,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,1,early,2025,streetdance,7to10,1,1,0,1,1,0,kkju,seoul,4
217,2,edu_structure,2,on_interest,3,4,4,2,4,5,5,4,3,1,4,2,2,5,2,4,4,4,5,1,,2,3,2,1,1,1,2,4,1,choreographer,seoul,0,0,,,,,,,,,,,,,,,,,,,,4,4,3,no_weight,0,3,3,yeongnam,seoul,independent,4,4,3,3,2,3,4,2,1,0,better_job,4,4,3,4,4,5,5,5,4,3,2,2,4,0,0,0,0,0,0,0,0,5,4,4,3,3,2,2,3,4,3,4,2,4,4,2,4,5,4,5,4,4,4,4,4,1,1,early,2025,jazzdance,2to4,1,1,1,1,0,0,kkju,seoul,4
218,1,prefer_prof,1,on_interest,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,5,5,5,5,1,,2,1,2,1,1,1,4,5,1,dancer,seoul,1,0,,,,,,,,,,,,,,,,,,,,4,4,4,keep_weight,1,3,3,yeongnam,seoul,dormitory,3,3,3,3,3,3,3,3,0,0,better_job,3,3,3,3,3,3,2,3,3,3,3,3,3,0,0,1,0,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,early,2025,streetdance,less2,0,0,0,1,1,0,kkju,seoul,4
219,1,prefer_prof,1,career_goals,5,5,5,3,3,5,5,3,1,1,5,3,3,3,3,3,2,2,5,1,,1,1,1,1,1,1,1,1,1,"academy_instructor, dancer",seoul,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,5,1,gain_weight,0,5,2,seoul,seoul,parents,4,2,3,3,3,3,3,3,0,1,family_location,5,5,1,1,1,5,5,5,5,5,5,5,5,0,0,0,0,1,1,0,0,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,4,5,4,4,1,1,regular,2025,streetdance,2to4,1,0,0,1,1,0,kkju,seoul,4
220,2,edu_structure,1,on_interest,3,4,4,3,4,4,4,3,2,3,4,3,4,4,2,3,4,4,4,1,,1,2,2,1,1,2,4,4,1,"instructor, dancer",seoul,0,0,,,,,,,,,,,,,,,,,,,,1,3,4,lose_weight,1,4,3,seoul,seoul,parents,3,3,4,3,3,3,4,4,0,1,,4,4,3,3,3,4,4,4,4,4,4,3,4,1,0,1,0,1,0,1,0,5,3,4,3,3,2,2,3,3,4,3,3,3,3,2,4,4,4,4,4,4,4,4,4,0,1,regular,2025,streetdance,2to4,0,1,0,1,1,0,kkju,seoul,4
221,1,major_apportunity,1,career_goals,5,4,4,4,5,5,5,5,3,4,4,5,5,5,3,5,5,5,5,1,,1,1,1,1,1,1,1,1,1,"academy_instructor, choreographer",wherever,1,0,,,,,,,,,,,,,,,,,,,,4,4,3,lose_weight,1,5,5,seoul,seoul,dormitory,3,3,3,3,3,3,3,3,1,1,,5,3,2,3,3,5,4,5,5,5,5,3,5,0,0,0,0,0,0,1,0,5,5,5,3,5,3,4,5,4,5,4,4,5,4,3,4,5,5,5,5,5,5,5,5,0,1,early,2025,streetdance,2to4,0,1,1,1,1,0,kkju,seoul,3
222,1,parent_teacher,1,on_interest,3,5,4,3,4,4,5,4,3,4,5,5,4,5,5,5,3,4,5,1,,2,4,4,1,1,1,5,5,1,"academy_instructor, pillates_instructor, health_trainer",seoul,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,5,2,5,4,1,6,4,keep_weight,0,3,4,seoul,seoul,dormitory,2,2,3,3,4,1,2,3,0,0,better_job,4,1,1,3,2,4,1,4,2,3,2,2,3,0,0,1,0,0,0,0,0,4,4,4,4,2,2,3,2,3,4,2,2,4,2,2,4,4,3,4,4,4,4,3,3,0,1,early,2025,streetdance,2to4,0,1,1,1,1,0,kkju,seoul,3
223,3,peer_advice,1,on_interest,5,4,5,3,2,5,5,4,2,2,5,5,3,3,3,4,5,5,5,1,,1,1,2,1,1,1,3,5,1,choreographer,seoul,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,4,5,3,3,1,3,2,no_weight,1,4,4,seoul,seoul,dormitory,4,3,4,3,3,3,3,4,0,1,,3,5,5,3,2,4,3,5,5,3,4,5,5,0,0,1,0,1,0,0,0,5,5,5,5,3,3,3,5,4,3,3,4,4,4,3,5,4,5,5,5,5,5,5,5,0,1,regular,2025,choreo,less2,0,1,0,1,1,0,kkju,seoul,3
224,3,parent_teacher,1,on_interest,3,4,4,3,4,4,4,4,2,3,3,4,3,4,2,4,3,3,5,1,,1,1,1,1,1,1,1,2,1,"dancer, choreographer, backup_dancer, academy_head",seoul,0,0,,,,,,,,,,,,,,,,,,,,1,2,1,no_weight,1,2,2,chungcheong,seoul,dormitory,3,3,2,2,3,2,3,3,0,0,etc,2,2,2,2,2,3,2,5,3,3,3,3,4,0,0,1,0,1,0,0,0,5,4,4,3,2,1,2,3,1,3,1,1,1,3,1,4,3,4,4,4,3,3,2,2,0,1,early,2025,choreo,2to4,0,1,0,1,1,0,kkju,seoul,4
225,1,prefer_prof,1,career_goals,3,4,4,3,4,3,4,4,2,3,3,4,5,3,3,4,3,4,4,1,,1,3,2,1,1,1,3,4,1,"dancer, backup_dancer, instructor",seoul,0,0,,,,,,,,,,,,,,,,,,,,1,4,4,lose_weight,0,4,2,seoul,seoul,dormitory,2,3,4,4,3,4,4,3,1,0,reduce_housing_cost,5,4,5,3,4,4,3,5,4,3,2,2,4,0,0,1,0,1,0,0,0,5,4,4,3,2,1,3,3,2,4,3,4,4,4,4,3,4,4,4,3,3,3,4,3,0,1,early,2025,streetdance,2to4,0,1,1,1,1,0,kkju,seoul,4
226,1,major_apportunity,1,on_interest,5,5,5,4,5,5,5,5,3,4,5,5,5,5,5,4,4,4,4,1,,1,1,1,1,1,4,3,4,1,high_teacher,wherever,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,5,5,5,5,5,1,3,3,lose_weight,1,4,4,yeongnam,chungcheong,independent,3,3,3,3,3,3,3,4,1,1,,4,4,4,4,4,5,5,5,5,4,5,5,5,1,1,1,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,early,2022,streetdance,4to7,1,1,0,1,1,0,wsu,chungcheong,4
227,3,prefer_prof,1,on_interest,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,,1,1,1,1,1,2,4,4,1,dancer,seoul,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,3,5,5,5,5,4,3,5,lose_weight,1,1,2,seoul,chungcheong,independent,2,4,4,3,3,3,3,1,1,0,better_job,4,3,2,3,5,4,4,5,5,3,3,5,4,0,0,0,1,1,1,0,0,5,5,5,5,5,5,5,5,2,4,2,2,4,2,2,2,2,4,4,4,4,4,3,1,0,4,transfer,2024,streetdance,4to7,1,1,0,1,1,0,ccu,chungcheong,4
228,1,parent_teacher,1,on_interest,3,5,5,4,4,4,5,4,2,2,3,4,4,4,3,4,5,5,5,1,,1,1,1,1,1,1,4,5,1,"academy_instructor, professor",seoul,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,3,2,2,3,3,4,4,4,no_weight,1,3,3,yeongnam,chungcheong,independent,4,4,4,3,4,4,4,2,1,0,better_job,3,1,4,4,4,4,2,4,4,3,2,2,3,0,0,1,0,1,1,0,0,5,5,5,5,5,3,1,4,4,5,4,5,4,4,3,3,3,4,4,3,4,4,3,3,0,4,early,2022,choreo,4to7,1,1,0,1,1,0,ccu,chungcheong,4
229,1,prefer_prof,1,on_interest,3,4,5,4,4,4,5,4,3,2,3,4,3,3,4,5,5,5,5,1,,3,1,1,1,1,1,5,3,0,,seoul,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,5,3,3,3,4,4,2,5,lose_weight,0,4,4,seoul,chungcheong,independent,3,3,3,3,3,3,3,3,1,1,,4,2,1,2,2,4,4,5,4,3,3,3,4,0,0,0,0,1,1,1,0,5,5,5,5,4,3,4,5,5,5,5,5,4,4,3,3,2,4,5,5,5,5,5,5,1,4,early,2022,streetdance,7to10,1,1,0,1,1,0,ccu,chungcheong,4
230,2,prefer_prof,1,on_interest,5,4,5,4,5,4,3,4,1,1,5,4,4,5,3,5,5,5,5,1,,1,1,1,1,1,1,2,5,1,academy_head,wherever,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,4,5,4,5,1,4,1,lose_weight,1,2,3,yeongnam,chungcheong,acquaintance,3,2,3,3,3,3,3,3,1,1,,4,2,4,4,4,5,3,5,5,3,3,3,4,1,1,1,1,1,0,1,0,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,4,early,2022,streetdance,2to4,1,1,0,1,1,0,ccu,chungcheong,4
231,3,low_tuition,1,on_interest,3,4,4,2,3,4,4,3,2,2,3,4,4,4,3,4,4,4,4,1,,2,2,2,1,1,1,4,4,0,,seoul,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,4,4,lose_weight,1,2,2,yeongnam,chungcheong,independent,3,4,3,3,3,3,4,3,1,0,better_job,4,3,4,4,4,4,3,4,4,3,3,3,3,1,0,0,1,1,1,1,0,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,early,2022,choreo,7to10,1,1,1,1,1,0,ccu,chungcheong,4
232,1,commute_near,2,on_interest,4,4,4,3,3,4,4,4,2,2,3,3,3,3,3,4,4,4,4,1,interest_change,1,4,3,1,1,1,3,3,0,,chungcheong,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,3,4,3,4,5,1,6,3,no_weight,1,3,3,chungcheong,chungcheong,independent,3,3,4,3,3,4,4,4,0,1,,4,3,3,3,4,5,3,5,4,3,3,4,3,0,0,0,0,1,1,0,0,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,1,4,transfer,2022,streetdance,2to4,0,1,0,1,1,0,ccu,chungcheong,4
233,2,parent_teacher,1,on_interest,3,3,3,2,3,4,5,4,2,1,5,5,5,3,2,5,5,5,5,1,,2,1,1,1,1,4,2,5,0,,abroad,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,5,4,2,4,4,1,4,3,lose_weight,1,3,4,yeongnam,yeongnam,parents,3,3,3,3,4,4,3,3,0,0,better_culture,2,3,3,1,2,4,4,4,4,4,4,4,3,0,0,0,0,1,0,0,0,5,5,5,5,4,5,5,5,3,4,4,3,5,5,4,3,3,3,4,3,5,5,4,3,0,3,early,2023,sportsdance,7to10,1,1,1,1,1,0,yu,yeongnam,4
234,2,grade_fit,1,on_interest,2,2,2,2,2,3,5,2,1,1,3,1,1,2,1,3,3,1,4,0,job_difficulty,3,4,5,2,3,2,2,4,0,,seoul,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,4,2,2,4,4,3,4,3,lose_weight,1,2,3,yeongnam,yeongnam,parents,3,4,3,4,4,3,4,3,0,0,better_job,3,4,4,1,3,2,3,3,3,3,1,3,4,0,0,0,0,1,0,0,0,4,4,4,4,2,2,4,4,3,2,2,4,4,4,4,2,2,2,4,3,4,4,4,4,0,3,early,2023,jazzdance,4to7,1,1,1,1,0,0,yu,yeongnam,4
235,3,edu_duration,3,on_interest,5,5,4,4,5,4,5,4,3,4,4,4,3,3,4,4,4,4,4,1,,1,1,1,1,1,1,4,4,1,instructor,jeju,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,5,5,5,5,5,1,4,3,lose_weight,1,3,3,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,0,better_culture,3,4,3,1,5,4,4,4,4,4,4,4,5,0,0,0,0,1,0,1,0,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,0,3,transfer,2025,streetdance,4to7,1,1,1,1,1,0,yu,yeongnam,4
236,2,commute_near,1,on_interest,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,job_difficulty,1,1,1,1,1,1,4,4,0,,wherever,1,1,,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,2,2,lose_weight,0,3,3,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,2,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,3,transfer,2025,jazzdance,4to7,1,1,1,1,1,0,yu,yeongnam,4
237,3,commute_near,2,on_interest,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,bad_prospects,2,2,3,2,2,3,4,1,1,health_manager,yeongnam,1,0,,,,,,,,,,,,,,,,,,,,2,4,3,keep_weight,0,4,4,yeongnam,yeongnam,parents,4,4,4,4,4,4,4,4,0,1,,2,2,4,4,3,2,1,3,2,3,3,3,4,1,0,1,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,0,3,early,2023,sportsdance,7to10,1,1,1,1,1,0,yu,yeongnam,4
239,1,parent_teacher,1,suggested,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,no_aptitude,1,1,1,1,1,1,1,1,0,,seoul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,2,1,no_weight,0,3,3,seoul,yeongnam,independent,3,3,3,3,3,3,3,3,0,0,better_social,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,early,2024,jazzdance,less2,1,1,1,1,0,0,yu,yeongnam,4
240,1,major_apportunity,1,on_interest,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,job_difficulty,1,1,1,1,1,1,1,4,1,instructor,yeongnam,1,0,,,,,,,,,,,,,,,,,,,,1,3,2,keep_weight,1,5,4,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,early,2024,streetdance,2to4,1,1,1,1,1,1,yu,yeongnam,4
241,2,major_apportunity,1,career_goals,4,4,4,4,2,4,4,4,3,3,4,4,4,4,3,4,4,4,4,1,,1,1,1,1,1,1,1,3,0,,seoul,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,5,3,2,4,keep_weight,0,5,5,yeongnam,yeongnam,independent,3,3,3,3,3,3,3,3,0,0,better_job,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,early,2022,streetdance,4to7,0,1,1,1,1,0,yu,yeongnam,4
242,3,low_tuition,1,on_interest,3,5,4,2,2,3,4,4,3,4,5,3,4,3,3,5,5,5,5,1,,3,2,1,1,1,1,4,4,1,professor,seoul,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3,3,3,4,3,4,3,4,lose_weight,1,3,4,chungcheong,chungcheong,independent,1,1,3,3,3,3,3,3,1,0,better_job,5,2,5,5,2,3,2,4,3,3,3,4,3,1,1,1,1,1,1,1,0,5,5,5,4,4,3,3,4,5,4,3,5,5,5,5,3,2,3,4,4,4,4,4,3,0,4,early,2022,streetdance,2to4,0,1,1,1,1,0,ccu,chungcheong,4
243,1,commute_near,1,on_interest,5,5,5,5,3,4,5,5,2,2,5,5,5,5,1,5,5,5,5,1,,1,1,1,1,1,1,1,5,1,dancer,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,4,2,lose_weight,1,3,5,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,1,0,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,5,5,1,2,early,2024,choreo,2to4,0,1,0,1,1,0,yu,yeongnam,4
244,2,major_apportunity,1,career_goals,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,1,,1,1,1,1,1,1,1,1,1,educator,seoul,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,3,3,3,3,3,3,2,5,keep_weight,1,3,3,seoul,seoul,parents,3,3,3,3,3,3,3,3,0,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,early,2024,sportsdance,over10,1,1,1,1,1,0,ddu,seoul,4
245,2,major_apportunity,1,suggested,4,3,4,2,4,4,4,2,2,2,3,2,4,3,2,4,3,3,2,0,interest_change,2,2,3,2,1,2,3,4,0,,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,2,3,keep_weight,0,4,4,seoul,seoul,independent,3,4,3,3,4,4,4,4,1,1,,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,1,0,1,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,1,early,2025,sportsdance,2to4,1,0,1,1,0,0,ddu,seoul,4
246,2,peer_advice,1,career_goals,5,5,3,2,4,4,4,4,2,1,3,5,5,4,3,4,4,3,3,1,,1,1,2,1,1,1,1,3,0,,seoul,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,5,3,4,4,1,no_weight,1,2,2,yeongnam,chungcheong,independent,2,2,4,2,3,2,3,3,1,1,,2,2,5,5,3,4,4,4,4,3,4,4,4,1,1,1,1,1,0,0,0,5,5,5,5,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4,4,3,3,4,3,1,2,early,2023,streetdance,2to4,1,1,0,1,1,0,wsu,chungcheong,2
247,1,commute_near,1,career_goals,3,3,4,3,3,3,5,4,3,3,4,4,4,3,3,5,5,5,5,1,,1,1,1,1,1,3,2,5,1,academy_instructor,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,4,4,lose_weight,0,4,4,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,0,better_job,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,0,0,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,0,1,early,2025,choreo,2to4,1,1,1,1,1,0,yu,yeongnam,4
248,1,edu_structure,1,suggested,3,5,5,3,1,5,5,4,2,3,4,4,5,3,2,5,5,5,5,0,study_burden,1,1,1,1,1,1,3,5,1,"teacher, instructor, backup_dancer",yeongnam,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,4,4,5,5,5,1,4,1,lose_weight,1,3,3,yeongnam,yeongnam,parents,4,3,3,3,3,3,3,3,0,0,better_job,4,5,5,5,5,5,4,5,5,5,5,4,5,0,0,0,0,0,0,0,0,5,4,4,4,3,3,4,4,4,5,5,5,5,5,5,4,3,5,5,4,4,4,4,5,0,1,early,2025,streetdance,2to4,1,1,1,1,1,0,yu,yeongnam,4
249,1,major_apportunity,1,on_interest,5,5,4,5,2,5,5,4,3,3,4,4,4,4,4,5,5,5,5,1,,1,1,1,1,1,1,3,1,0,,seoul,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,5,5,5,5,5,2,4,1,lose_weight,0,5,3,honam,seoul,independent,3,3,3,3,4,3,3,3,0,1,,4,3,3,3,3,5,4,5,5,3,3,3,4,1,1,0,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,0,2,early,2021,choreo,over10,1,1,1,1,1,1,pku,honam,2
250,2,social_reputation,1,on_interest,4,4,1,3,3,4,2,2,1,3,3,3,4,2,1,5,4,5,5,0,study_burden,1,2,2,2,1,1,4,4,1,professor,seoul,1,1,1,0,1,0,1,0,0,,,,,1,,,1,3,1,4,3,2,4,1,lose_weight,0,4,2,yeongnam,seoul,independent,4,3,1,1,3,3,1,1,1,1,,4,1,2,3,4,4,5,2,3,4,1,1,3,0,0,0,0,0,0,0,0,4,4,4,1,4,1,3,1,1,1,1,1,3,1,3,2,3,2,3,5,3,3,2,2,0,4,transfer,2024,streetdance,4to7,0,1,0,1,0,0,hyu,seoul,4
